UID,SITE_ID,STATE,DATE_COL,BATCH_ID,PARAMETER,PARAMETER_2,PARAMETER_NAME,RESULT,UNITS,MDL,MRL,PQL,DATE_ANALYZED,HOLDING_TIME,QACODE,LAB_SAMPLE_ID,SAMPLE_ID,METHOD
1099,NCCAGL10-GLBA10-088,IN,40405,100902.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.275,mg N/L,0.036,,,40423,18,,1010813,562771,
1099,NCCAGL10-GLBA10-088,IN,40405,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0285975,mg P/L,0.001,0.004,,40458,53,,1010813,562771,
1100,NCCAGL10-GLBA10-011,MI,40373,100727.1,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.23,ug/L,0.09,,,40386,13,J01,1010452,564932,
1100,NCCAGL10-GLBA10-011,MI,40373,100728.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0082075,mg P/L,0.001,0.004,,40387,14,,1010452,564931,
1100,NCCAGL10-GLBA10-011,MI,40373,100728.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.38625,mg N/L,0.036,,,40387,14,,1010452,564931,
1101,NCCAGL10-GLBA10-008,MI,40389,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.6,ug/L,0.09,,,40404,15,J01,1010655,563692,
1101,NCCAGL10-GLBA10-008,MI,40389,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00243625,mg P/L,0.001,0.004,,40400,11,J03,1010655,563691,
1101,NCCAGL10-GLBA10-008,MI,40389,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.409375,mg N/L,0.036,,,40400,11,,1010655,563691,
1102,NCCAGL10-GLBA10-007,MI,40391,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.32,ug/L,0.09,,,40404,13,J01,1010652,563802,
1102,NCCAGL10-GLBA10-007,MI,40391,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.339375,mg N/L,0.036,,,40400,9,,1010652,563801,
1102,NCCAGL10-GLBA10-007,MI,40391,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00857625,mg P/L,0.001,0.004,,40400,9,,1010652,563801,
1103,NCCAGL10-GLBA10-004,MI,40383,100805,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.58,ug/L,0.09,,,40395,12,J01,1010562,563262,
1103,NCCAGL10-GLBA10-004,MI,40383,100730.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.37125,mg N/L,0.036,,,40389,6,,1010562,563261,
1103,NCCAGL10-GLBA10-004,MI,40383,100730.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,6,N,1010562,563261,
1119,NCCAGL10-1177,OH,40422,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.93,ug/L,0.09,,,40444,22,J01,1011038,564602,
1119,NCCAGL10-1177,OH,40422,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.01288875,mg P/L,0.001,0.004,,40465,43,,1011038,564601,
1119,NCCAGL10-1177,OH,40422,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3675,mg N/L,0.036,,,40430,8,,1011038,564601,
1121,NCCAGL10-NPS09-097,IN,40400,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.13,ug/L,0.09,,,40416,16,J01,1010757,562582,
1121,NCCAGL10-NPS09-097,IN,40400,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.004226,mg P/L,0.001,0.004,,40465,65,,1010757,562581,
1121,NCCAGL10-NPS09-097,IN,40400,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4375,mg N/L,0.036,,,40407,7,,1010757,562581,
1122,NCCAGL10-NPS09-096,IN,40399,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.32,ug/L,0.09,,,40416,17,J01,1010747,562212,
1122,NCCAGL10-NPS09-096,IN,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00343375,mg P/L,0.001,0.004,,40458,59,J03,1010747,562211,
1122,NCCAGL10-NPS09-096,IN,40399,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.42125,mg N/L,0.036,,,40407,8,,1010747,562211,
1124,NCCAGL10-NPS09-042,MI,40391,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010662,564781,
1124,NCCAGL10-NPS09-042,MI,40391,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.421875,mg N/L,0.036,,,40400,9,,1010662,564781,
1124,NCCAGL10-NPS09-042,MI,40391,100814,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.35621,ug/L,0.09,,,40404,13,J01,1010662,564782,
1125,NCCAGL10-NPS09-033,IN,40401,100831,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.44,ug/L,0.09,,,40421,20,J01,1010785,562602,
1125,NCCAGL10-NPS09-033,IN,40401,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.00521,mg P/L,0.001,0.004,,40458,57,,1010785,562601,
1125,NCCAGL10-NPS09-033,IN,40401,100818.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.485,mg N/L,0.036,,,40408,7,,1010785,562601,
1126,NCCAGL10-NPS09-026,MI,40391,100810.2,PTL,Total_phosphorus_mgL,Total Phosphorus,0.001,mg P/L,0.001,0.004,,40909,9,N,1010664,563731,
1126,NCCAGL10-NPS09-026,MI,40391,100810.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.419375,mg N/L,0.036,,,40400,9,,1010664,563731,
1129,NCCA10-1337,LA,40405,100902,CHLA,Chlorophyll_a_ugL,Chlorophyll A,24.58,ug/L,0.09,,,40423,18,J01,1010820,573502,
1129,NCCA10-1337,LA,40405,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.17061625,mg P/L,0.0012,0.0024,,40458,53,,1010820,573501,
1129,NCCA10-1337,LA,40405,100831.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.9125,mg N/L,0.015,0.03,,40421,16,,1010820,573501,
1136,NCCAGL10-GLBA10-095,MI,40386,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.05,ug/L,0.09,,,40401,15,J01,1010605,563152,
1136,NCCAGL10-GLBA10-095,MI,40386,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.01187,mg P/L,0.001,0.004,,40394,8,,1010605,563151,
1136,NCCAGL10-GLBA10-095,MI,40386,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.33375,mg N/L,0.036,,,40394,8,,1010605,563151,
1138,NCCA10-2277,WA,40436,100930,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.74,ug/L,0.09,,,40451,15,J01,1011150,580162,
1138,NCCA10-2277,WA,40436,101006.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.17125,mg N/L,0.015,0.03,,40457,21,,1011150,580161,
1138,NCCA10-2277,WA,40436,101006.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.05163125,mg P/L,0.0012,0.0024,,40457,21,,1011150,580161,
1139,NCCA10-2274,WA,40423,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.59,ug/L,0.09,,,40445,22,J01,1011052,573412,
1139,NCCA10-2274,WA,40423,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.61,mg N/L,0.015,0.03,,40455,32,,1011052,573411,
1139,NCCA10-2274,WA,40423,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.06314125,mg P/L,0.0012,0.0024,,40455,32,,1011052,573411,
1140,NCCA10-2273,WA,40421,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.54,ug/L,0.09,,,40444,23,J01,1011033,573392,
1140,NCCA10-2273,WA,40421,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.363,mg N/L,0.015,0.03,,40430,9,,1011033,573391,
1140,NCCA10-2273,WA,40421,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.04637,mg P/L,0.0012,0.0024,,40465,44,,1011033,573391,
1141,NCCA10-2265,WA,40416,100911.2,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.25,ug/L,0.09,,,40432,16,J01,1010973,573322,
1141,NCCA10-2265,WA,40416,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.073755,mg P/L,0.0012,0.0024,,40464,48,,1010973,573321,
1141,NCCA10-2265,WA,40416,100902.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.355,mg N/L,0.015,0.03,,40423,7,,1010973,573321,
1142,NCCA10-2262,WA,40431,100929,CHLA,Chlorophyll_a_ugL,Chlorophyll A,5.93,ug/L,0.09,,,40450,19,J01,1011109,573332,
1142,NCCA10-2262,WA,40431,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3675,mg N/L,0.015,0.03,,40455,24,,1011109,573331,
1142,NCCA10-2262,WA,40431,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07255625,mg P/L,0.0012,0.0024,,40455,24,,1011109,573331,
1143,NCCA10-2260,WA,40430,100925,CHLA,Chlorophyll_a_ugL,Chlorophyll A,2.86,ug/L,0.09,,,40446,16,J01,1011094,573402,
1143,NCCA10-2260,WA,40430,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.37375,mg N/L,0.015,0.03,,40455,25,,1011094,573401,
1143,NCCA10-2260,WA,40430,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0986725,mg P/L,0.0012,0.0024,,40455,25,,1011094,573401,
1144,NCCA10-2257,WA,40399,100827,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.15,ug/L,0.09,,,40417,18,J01,1010771,570622,
1144,NCCA10-2257,WA,40399,100818.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.4425,mg N/L,0.015,0.03,,40408,9,,1010771,570621,
1144,NCCA10-2257,WA,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.06353875,mg P/L,0.0012,0.0024,,40458,59,,1010771,570621,
1145,NCCA10-2255,WA,40407,100903,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.34,ug/L,0.09,,,40424,17,J01,1010864,569992,
1145,NCCA10-2255,WA,40407,101012.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.06721375,mg P/L,0.0012,0.0024,,40463,56,,1010864,569991,
1145,NCCA10-2255,WA,40407,100831.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.41375,mg N/L,0.015,0.03,,40421,14,,1010864,569991,
1146,NCCA10-2233,WA,40410,100908,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.43,ug/L,0.09,,,40429,19,J01,1010895,570102,
1146,NCCA10-2233,WA,40410,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.515,mg N/L,0.015,0.03,,40422,12,,1010895,570101,
1146,NCCA10-2233,WA,40410,101012.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07329875,mg P/L,0.0012,0.0024,,40463,53,,1010895,570101,
1147,NCCA10-2229,WA,40403,100902,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.72,ug/L,0.09,,,40423,20,J01,1010818,571032,
1147,NCCA10-2229,WA,40403,100831.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.36375,mg N/L,0.015,0.03,,40421,18,,1010818,571031,
1147,NCCA10-2229,WA,40403,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0889825,mg P/L,0.0012,0.0024,,40458,55,,1010818,571031,
1148,NCCA10-1291,WA,40441,101001,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.93,ug/L,0.09,,,40452,11,J01,1011175,580112,
1148,NCCA10-1291,WA,40441,101006.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.05297625,mg P/L,0.0012,0.0024,,40457,16,,1011175,580111,
1148,NCCA10-1291,WA,40441,101006.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3525,mg N/L,0.015,0.03,,40457,16,,1011175,580111,
1149,NCCA10-1286,WA,40414,100911.1,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.65,ug/L,0.09,,,40432,18,J01,1010958,569962,
1149,NCCA10-1286,WA,40414,100902.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.25,mg N/L,0.015,0.03,,40423,9,,1010958,569961,
1149,NCCA10-1286,WA,40414,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07371125,mg P/L,0.0012,0.0024,,40464,50,,1010958,569961,
1150,NCCA10-1284,WA,40437,101001,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.25,ug/L,0.09,,,40452,15,J01,1011156,580052,
1151,NCCA10-1279,WA,40420,100916,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.11,ug/L,0.09,,,40437,17,J01,1011015,573472,
1151,NCCA10-1279,WA,40420,100908.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.41,mg N/L,0.015,0.03,,40429,9,,1011015,573471,
1151,NCCA10-1279,WA,40420,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.06235875,mg P/L,0.0012,0.0024,,40465,45,,1011015,573471,
1152,NCCA10-1271,WA,40422,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.75,ug/L,0.09,,,40444,22,J01,1011047,573462,
1152,NCCA10-1271,WA,40422,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.05671,mg P/L,0.0012,0.0024,,40455,33,,1011047,573461,
1152,NCCA10-1271,WA,40422,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.34375,mg N/L,0.015,0.03,,40455,33,,1011047,573461,
1153,NCCA10-1272,WA,40413,100909,CHLA,Chlorophyll_a_ugL,Chlorophyll A,3.85,ug/L,0.09,,,40430,17,J01,1010929,566052,
1153,NCCA10-1272,WA,40413,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.2875,mg N/L,0.015,0.03,,40422,9,,1010929,566051,
1153,NCCA10-1272,WA,40413,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.070885,mg P/L,0.0012,0.0024,,40464,51,,1010929,566051,
1154,NCCA10-1268,WA,40413,100909,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.7,ug/L,0.09,,,40430,17,J01,1010928,571572,
1154,NCCA10-1268,WA,40413,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.325,mg N/L,0.015,0.03,,40422,9,,1010928,571571,
1154,NCCA10-1268,WA,40413,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0639025,mg P/L,0.0012,0.0024,,40464,51,,1010928,571571,
1155,NCCA10-1267,WA,40399,100827,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4.8,ug/L,0.09,,,40417,18,J01,1010770,570932,
1155,NCCA10-1267,WA,40399,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.55625,mg N/L,0.015,0.03,,40407,8,,1010770,570931,
1155,NCCA10-1267,WA,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07223625,mg P/L,0.0012,0.0024,,40458,59,,1010770,570931,
1156,NCCA10-1264,WA,40429,100925,CHLA,Chlorophyll_a_ugL,Chlorophyll A,4,ug/L,0.09,,,40446,17,J01,1011076,573422,
1156,NCCA10-1264,WA,40429,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.09933125,mg P/L,0.0012,0.0024,,40455,26,,1011076,573421,
1156,NCCA10-1264,WA,40429,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.38625,mg N/L,0.015,0.03,,40455,26,,1011076,573421,
1157,NCCA10-1263,WA,40420,100916,CHLA,Chlorophyll_a_ugL,Chlorophyll A,6.47,ug/L,0.09,,,40437,17,J01,1011014,569982,
1157,NCCA10-1263,WA,40420,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0716075,mg P/L,0.0012,0.0024,,40465,45,,1011014,569981,
1157,NCCA10-1263,WA,40420,100908.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.3975,mg N/L,0.015,0.03,,40429,9,,1011014,569981,
1158,NCCA10-1260,WA,40415,100911.2,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.66,ug/L,0.09,,,40432,17,J01,1010965,566602,
1158,NCCA10-1260,WA,40415,100902.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.39625,mg N/L,0.015,0.03,,40423,8,,1010965,566601,
1158,NCCA10-1260,WA,40415,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0724175,mg P/L,0.0012,0.0024,,40464,49,,1010965,566601,
1159,NCCA10-1256,WA,40415,100911.2,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.78,ug/L,0.09,,,40432,17,J01,1010964,570012,
1159,NCCA10-1256,WA,40415,100902.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.34125,mg N/L,0.015,0.03,,40423,8,,1010964,570011,
1159,NCCA10-1256,WA,40415,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.07432,mg P/L,0.0012,0.0024,,40464,49,,1010964,570011,
1160,NCCA10-1255,WA,40399,100826,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.06,ug/L,0.09,,,40416,17,J01,1010758,570952,
1160,NCCA10-1255,WA,40399,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.06434875,mg P/L,0.0012,0.0024,,40458,59,,1010758,570951,
1160,NCCA10-1255,WA,40399,100817.2,NTL,Total_nitrogen_mgL,Total Nitrogen,0.49375,mg N/L,0.015,0.03,,40407,8,,1010758,570951,
1161,NCCA10-1249,WA,40408,100903,CHLA,Chlorophyll_a_ugL,Chlorophyll A,12.36,ug/L,0.09,,,40424,16,J01,1010872,573432,
1161,NCCA10-1249,WA,40408,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.28,mg N/L,0.015,0.03,,40422,14,,1010872,573431,
1161,NCCA10-1249,WA,40408,101012.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.076725,mg P/L,0.0012,0.0024,,40463,55,,1010872,573431,
1162,NCCA10-1242,WA,40435,100929,CHLA,Chlorophyll_a_ugL,Chlorophyll A,1.79,ug/L,0.09,,,40450,15,J01,1011120,580142,
1162,NCCA10-1242,WA,40435,101005.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.42,mg N/L,0.015,0.03,,40456,21,,1011120,580141,
1162,NCCA10-1242,WA,40435,101005.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.069223,mg P/L,0.0012,0.0024,,40456,21,,1011120,580141,
1163,NCCA10-1238,WA,40406,100903,CHLA,Chlorophyll_a_ugL,Chlorophyll A,0.58,ug/L,0.09,,,40424,18,J01,1010863,573492,
1163,NCCA10-1238,WA,40406,101012.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0761825,mg P/L,0.0012,0.0024,,40463,57,,1010863,573491,
1163,NCCA10-1238,WA,40406,100831.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.58625,mg N/L,0.015,0.03,,40421,15,,1010863,573491,
1165,NCCA10-1224,WA,40403,100902,CHLA,Chlorophyll_a_ugL,Chlorophyll A,10.15,ug/L,0.09,,,40423,20,J01,1010819,571612,
1165,NCCA10-1224,WA,40403,101007.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0936975,mg P/L,0.0012,0.0024,,40458,55,,1010819,571611,
1165,NCCA10-1224,WA,40403,100831.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.39,mg N/L,0.015,0.03,,40421,18,,1010819,571611,
1172,NCCA10-1307,LA,40389,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.075,mg N/L,0.015,0.03,,40394,5,,1010641,571441,
1172,NCCA10-1307,LA,40389,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1765725,mg P/L,0.0012,0.0024,,40394,5,,1010641,571441,
1172,NCCA10-1307,LA,40389,100812,CHLA,Chlorophyll_a_ugL,Chlorophyll A,29.7856,ug/L,0.09,,,40402,13,J01,1010641,571442,
1174,NCCA10-1308,LA,40387,100811,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.49,ug/L,0.09,,,40401,14,J01,1010611,568282,
1174,NCCA10-1308,LA,40387,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.14318625,mg P/L,0.0012,0.0024,,40394,7,,1010611,568281,
1174,NCCA10-1308,LA,40387,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.15375,mg N/L,0.015,0.03,,40394,7,,1010611,568281,
1176,NCCA10-1310,LA,40416,100911.2,CHLA,Chlorophyll_a_ugL,Chlorophyll A,25.16,ug/L,0.09,,,40432,16,J01,1010977,576332,
1176,NCCA10-1310,LA,40416,100908.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.9425,mg N/L,0.015,0.03,,40429,13,,1010977,576331,
1176,NCCA10-1310,LA,40416,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.174685,mg P/L,0.0012,0.0024,,40464,48,,1010977,576331,
1177,NCCA10-1311,LA,40416,100911.2,CHLA,Chlorophyll_a_ugL,Chlorophyll A,17.14,ug/L,0.09,,,40432,16,J01,1010976,576282,
1177,NCCA10-1311,LA,40416,100908.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.278,mg N/L,0.015,0.03,,40429,13,,1010976,576281,
1177,NCCA10-1311,LA,40416,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1587525,mg P/L,0.0012,0.0024,,40464,48,,1010976,576281,
1178,NCCA10-1312,LA,40420,100916,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.1,ug/L,0.09,,,40437,17,J01,1011018,579222,
1178,NCCA10-1312,LA,40420,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1795775,mg P/L,0.0012,0.0024,,40465,45,,1011018,579221,
1178,NCCA10-1312,LA,40420,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.458,mg N/L,0.015,0.03,,40430,10,,1011018,579221,
1179,NCCA10-1313,LA,40387,100812,CHLA,Chlorophyll_a_ugL,Chlorophyll A,23.22,ug/L,0.09,,,40402,15,J01,1010625,572312,
1179,NCCA10-1313,LA,40387,100804.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.16047875,mg P/L,0.0012,0.0024,,40394,7,,1010625,572311,
1179,NCCA10-1313,LA,40387,100804.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.318,mg N/L,0.015,0.03,,40394,7,,1010625,572311,
1181,NCCA10-1316,LA,40420,100916,CHLA,Chlorophyll_a_ugL,Chlorophyll A,8.02,ug/L,0.09,,,40437,17,J01,1011019,566592,
1181,NCCA10-1316,LA,40420,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.16820625,mg P/L,0.0012,0.0024,,40465,45,,1011019,566591,
1181,NCCA10-1316,LA,40420,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.263,mg N/L,0.015,0.03,,40430,10,,1011019,566591,
1182,NCCA10-1318,LA,40421,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,14.26,ug/L,0.09,,,40444,23,J01,1011027,566702,
1182,NCCA10-1318,LA,40421,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.172325,mg P/L,0.0012,0.0024,,40465,44,,1011027,566701,
1182,NCCA10-1318,LA,40421,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.313,mg N/L,0.015,0.03,,40430,9,,1011027,566701,
1183,NCCA10-1320,LA,40421,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.84,ug/L,0.09,,,40444,23,J01,1011032,579272,
1183,NCCA10-1320,LA,40421,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1681325,mg P/L,0.0012,0.0024,,40465,44,,1011032,579271,
1183,NCCA10-1320,LA,40421,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.12,mg N/L,0.015,0.03,,40430,9,,1011032,579271,
1184,NCCA10-1325,LA,40414,100909,CHLA,Chlorophyll_a_ugL,Chlorophyll A,56.99,ug/L,0.09,,,40430,16,J01,1010925,576262,
1184,NCCA10-1325,LA,40414,100902.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.328,mg N/L,0.015,0.03,,40423,9,,1010925,576261,
1184,NCCA10-1325,LA,40414,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.22286375,mg P/L,0.0012,0.0024,,40464,50,,1010925,576261,
1187,NCCA10-1338,LA,40421,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,15.08,ug/L,0.09,,,40444,23,J01,1011036,566802,
1187,NCCA10-1338,LA,40421,101028.2,NTL,Total_nitrogen_mgL,Total Nitrogen,1.468,mg N/L,0.015,0.03,,40479,58,,1011036,566801,
1187,NCCA10-1338,LA,40421,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.24187875,mg P/L,0.0012,0.0024,,40465,44,,1011036,566801,
1189,NCCA10-1339,LA,40410,100908,CHLA,Chlorophyll_a_ugL,Chlorophyll A,21.89,ug/L,0.09,,,40429,19,J01,1010890,571292,
1189,NCCA10-1339,LA,40410,101012.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.1316575,mg P/L,0.0012,0.0024,,40463,53,,1010890,571291,
1189,NCCA10-1339,LA,40410,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.79,mg N/L,0.015,0.03,,40422,12,,1010890,571291,
1190,NCCA10-1340,LA,40413,100909,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.98,ug/L,0.09,,,40430,17,J01,1010927,566122,
1190,NCCA10-1340,LA,40413,101013.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.0976775,mg P/L,0.0012,0.0024,,40464,51,,1010927,566121,
1190,NCCA10-1340,LA,40413,100901.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.525,mg N/L,0.015,0.03,,40422,9,,1010927,566121,
1191,NCCA10-1341,LA,40421,100923,CHLA,Chlorophyll_a_ugL,Chlorophyll A,17.57,ug/L,0.09,,,40444,23,J01,1011037,576192,
1191,NCCA10-1341,LA,40421,101014.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.23416,mg P/L,0.0012,0.0024,,40465,44,,1011037,576191,
1191,NCCA10-1341,LA,40421,100909.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.0425,mg N/L,0.015,0.03,,40430,9,,1011037,576191,
1192,NCCA10-1342,LA,40430,100925,CHLA,Chlorophyll_a_ugL,Chlorophyll A,14.14,ug/L,0.09,,,40446,16,J01,1011095,579262,
1192,NCCA10-1342,LA,40430,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,1.678,mg N/L,0.015,0.03,,40455,25,,1011095,579261,
1192,NCCA10-1342,LA,40430,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.21988,mg P/L,0.0012,0.0024,,40455,25,,1011095,579261,
1193,NCCA10-1343,LA,40423,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,9.08,ug/L,0.09,,,40445,22,J01,1011055,573292,
1193,NCCA10-1343,LA,40423,101004.1,PTL,Total_phosphorus_mgL,Total Phosphorus,0.048795,mg P/L,0.0012,0.0024,,40455,32,,1011055,573291,
1193,NCCA10-1343,LA,40423,101004.1,NTL,Total_nitrogen_mgL,Total Nitrogen,0.52375,mg N/L,0.015,0.03,,40455,32,,1011055,573291,
1194,NCCA10-1345,LA,40423,100924,CHLA,Chlorophyll_a_ugL,Chlorophyll A,29.12,ug/L,0.09,,,40445,22,J01,1011049,566812,
